02583620-s	gle:lemma	ribeogach
02583620-s	gle:lemma	ceamach
02583620-s	gle:lemma	leadhbach
02583620-s	gle:lemma	ribíneach
02583620-s	gle:lemma	breallach
02583620-s	gle:lemma	liobarnach
02583620-s	gle:lemma	sraoilleach
02583899-s	gle:lemma	barrchaite
02583899-s	gle:lemma	lomchaite
02583899-s	gle:lemma	lom
02583899-s	gle:lemma	scáinte
02583899-s	gle:lemma	smolchaite
02583899-s	gle:lemma	scáineach
02584460-s	gle:lemma	síonchaite
02584982-a	gle:lemma	fiúntach
02584982-a	gle:lemma	uasal
02584982-a	gle:lemma	oiriúnach
02584982-a	gle:lemma	creidiúnach
02585546-s	gle:lemma	inmholta
02585546-s	gle:lemma	molfach
02585920-s	gle:lemma	creidiúnach
02586207-s	gle:lemma	tuillteanach
02586207-s	gle:lemma	fiúntach
02586207-s	gle:lemma	inmholta
02586447-s	gle:lemma	dea-shamplach
02586447-s	gle:lemma	eiseamláireach
02586447-s	gle:lemma	samplach
02586447-s	gle:lemma	deismir
02586958-s	gle:lemma	suntasach
02586958-s	gle:lemma	fiú le rá
02586958-s	gle:lemma	sonrach
02586958-s	gle:lemma	inspéise
02586958-s	gle:lemma	suaitheanta
02587262-s	gle:lemma	dobhriste
02587262-s	gle:lemma	dílis
02587262-s	gle:lemma	doshéanta
02587262-s	gle:lemma	dosháraithe
02587739-s	gle:lemma	luachmhar
02587739-s	gle:lemma	somhaoineach
02587739-s	gle:lemma	tairbheach
02587739-s	gle:lemma	úimléideach
02587937-s	gle:lemma	fiúntach
02588100-a	gle:lemma	mífhiúntach
02588100-a	gle:lemma	neamhdhiongbháilte
02588100-a	gle:lemma	neamhfhiúntach
02590615-a	gle:lemma	tochaltach
02591240-s	gle:lemma	scamallach
02591240-s	gle:lemma	bosach
02591507-a	gle:lemma	gruach
02591507-a	gle:lemma	sleasach
02591897-a	gle:lemma	starrógach
02591897-a	gle:lemma	gobach
02592016-a	gle:lemma	aisfhillteach
02592148-a	gle:lemma	forghníomhach
02592148-a	gle:lemma	réamhghníomhach
02594444-a	gle:lemma	gan bhaisteadh
02594566-a	gle:lemma	neamhainciseach
02594566-a	gle:lemma	neamhurchóideach
02594566-a	gle:lemma	éadrom
02594715-a	gle:lemma	urchóideach
02594941-s	gle:lemma	ailseach
02596463-a	gle:lemma	sliogánach
02597497-a	gle:lemma	feannta
02597618-s	gle:lemma	craicneach
02597851-a	gle:lemma	bláthach
02598212-a	gle:lemma	plandúil
02598212-a	gle:lemma	cothaitheach
02599940-a	gle:lemma	acadúil
02600894-a	gle:lemma	Acaech
02601000-a	gle:lemma	Aeólach
02604344-a	gle:lemma	aidréineach
02604474-a	gle:lemma	aidréineach
02604684-a	gle:lemma	agnóisíoch
02607609-a	gle:lemma	fineach
02609504-a	gle:lemma	Alascach
02609674-a	gle:lemma	Ailbíseach
02609814-a	gle:lemma	Albánach
02609985-a	gle:lemma	bán
02612654-a	gle:lemma	ailléirgeach
02614195-a	gle:lemma	aibítreach
02614580-a	gle:lemma	alfa-uimhriúil
02614817-a	gle:lemma	Altaech
02615326-a	gle:lemma	ailbheolach
02615425-a	gle:lemma	ailbheolach
02620437-a	gle:lemma	timpireach
02620437-a	gle:lemma	anasach
02621800-a	gle:lemma	Andalúiseach
02625649-a	gle:lemma	Airméanach
02629302-a	gle:lemma	antaibheathach
02630696-a	gle:lemma	antapódach
02635396-a	gle:lemma	Apaláiseach
02636462-a	gle:lemma	uiscí
02636462-a	gle:lemma	uisciúil
02641379-a	gle:lemma	aramatach
02641857-a	gle:lemma	artaireach
02642035-a	gle:lemma	féitheach
02643083-a	gle:lemma	Artúrach
02646606-a	gle:lemma	réalteolaíoch
02647359-a	gle:lemma	atonach
02650426-a	gle:lemma	Astraláiseach
02651245-a	gle:lemma	dírbheathaisnéiseach
02653386-a	gle:lemma	aicsímiteach
02656540-a	gle:lemma	Bablónach
02658836-a	gle:lemma	baraiméadrach
02664068-a	gle:lemma	domlasta
02664701-a	gle:lemma	dénártha
02665804-a	gle:lemma	bitheolaíoch
02667427-a	gle:lemma	Boihéamach
02668259-a	gle:lemma	luibheolaíoch
02669126-a	gle:lemma	bracach
02670412-a	gle:lemma	prásach
02673970-a	gle:lemma	cailceach
02675197-a	gle:lemma	callaistéineach
02677550-a	gle:lemma	brothallach
02677704-a	gle:lemma	cainíneach
02677704-a	gle:lemma	conda
02677704-a	gle:lemma	madrúil
02678219-a	gle:lemma	caibidleach
02678219-a	gle:lemma	reachtúil
02678851-a	gle:lemma	cochallach
02679859-a	gle:lemma	carcanaigineach
02680978-a	gle:lemma	Cairilínseach
02682040-a	gle:lemma	Cartúiseach
02683651-a	gle:lemma	réamach
02684006-a	gle:lemma	catagóireach
02684972-a	gle:lemma	flaitheasach
02684972-a	gle:lemma	neamhaí
02684972-a	gle:lemma	flaithiúnta
02685154-a	gle:lemma	neimhe
02685154-a	gle:lemma	neamhaí
02685300-a	gle:lemma	ceallach
02687579-a	gle:lemma	cinsiriúil
02687823-a	gle:lemma	ceinteagrádach
02688624-a	gle:lemma	gránach
02688975-a	gle:lemma	ceirbreach
02689431-a	gle:lemma	ceirbheacsach
02689431-a	gle:lemma	muineálach
02690614-a	gle:lemma	Caildéach
02691238-a	gle:lemma	anordúil
02691681-a	gle:lemma	seobhaineach
02692625-a	gle:lemma	ceimiceach
02696921-a	gle:lemma	cathartha
02697330-a	gle:lemma	cathrach
02697453-a	gle:lemma	bardasach
02697453-a	gle:lemma	cathrach
02697912-a	gle:lemma	cléiriúil
02698146-a	gle:lemma	clasaiceach
02698515-a	gle:lemma	crúbscoilte
02699525-a	gle:lemma	coláisteach
02700030-a	gle:lemma	coilíneach
02700200-a	gle:lemma	coilíneach
02700793-a	gle:lemma	comhthíosach
02702333-a	gle:lemma	coimpléascach
02702657-a	gle:lemma	conarthach
02702808-a	gle:lemma	cosmach
02703002-a	gle:lemma	cosmeolaíoch
02703439-a	gle:lemma	cosmeolaíoch
02703912-a	gle:lemma	gan sreang
02703912-a	gle:lemma	neamhshreangaithe
02704345-a	gle:lemma	Cornach
02704687-a	gle:lemma	Corantach
02704845-a	gle:lemma	easnach
02705255-a	gle:lemma	comhfhiúsach
02707890-a	gle:lemma	coprach
02711099-a	gle:lemma	déadach
02711099-a	gle:lemma	fiaclach
02712811-a	gle:lemma	indifreálaithe
02712923-a	gle:lemma	difreálach
02712923-a	gle:lemma	idirdhealaitheach
02713097-a	gle:lemma	méaraí
02713716-a	gle:lemma	dioplómaitiúil
02714801-a	gle:lemma	drámata
02715245-a	gle:lemma	ríoraíoch
02715803-a	gle:lemma	Eocairisteach
02716740-a	gle:lemma	geilleagrach
02716740-a	gle:lemma	eacnamaíoch
02717022-a	gle:lemma	socheacnamaíoch
02717539-a	gle:lemma	toghchánach
02718498-a	gle:lemma	leictreonach
02719010-a	gle:lemma	statach
02719396-a	gle:lemma	eiliminteach
02719396-a	gle:lemma	dúilí
02721058-a	gle:lemma	easpagóideach
02721221-a	gle:lemma	eachrach
02721619-a	gle:lemma	eacaineachtúil
02721619-a	gle:lemma	leathach
02721878-a	gle:lemma	eirgeanamach
02723159-a	gle:lemma	Eastónach
02723421-a	gle:lemma	inbhearach
02723564-a	gle:lemma	eiticiúil
02724760-a	gle:lemma	eisíoch
02725549-a	gle:lemma	Faranhaít
02726018-a	gle:lemma	féimearach
02726547-a	gle:lemma	feodach
02726716-a	gle:lemma	fiabhrasach
02727707-a	gle:lemma	ficseanach
02727707-a	gle:lemma	samhailteach
02727707-a	gle:lemma	cumtha
02727707-a	gle:lemma	finscéalach
02728930-a	gle:lemma	iascúil
02729183-a	gle:lemma	lubhógach
02729183-a	gle:lemma	calógach
02729183-a	gle:lemma	lóipíneach
02729458-a	gle:lemma	breochlochach
02729458-a	gle:lemma	clochach
02729666-a	gle:lemma	scothach
02729666-a	gle:lemma	bláthach
02729666-a	gle:lemma	mionscothach
02729666-a	gle:lemma	úrscothach
02729666-a	gle:lemma	bláfar
02729813-a	gle:lemma	aibhneach
02730983-a	gle:lemma	iontaiseach
02731062-a	gle:lemma	iontaiseach
02732406-a	gle:lemma	Freaslannach
02732570-a	gle:lemma	Gailíleach
02733035-a	gle:lemma	creamhach
02733188-a	gle:lemma	gastrach
02734017-a	gle:lemma	géineasach
02734017-a	gle:lemma	aicmeach
02734017-a	gle:lemma	cineálach
02734193-a	gle:lemma	géiniteach
02734545-a	gle:lemma	géiniteach
02735067-a	gle:lemma	gintlí
02735209-a	gle:lemma	geoiméadrach
02735670-a	gle:lemma	geoiteirmeach
02736016-a	gle:lemma	oighreach
02736809-a	gle:lemma	grafach
02736984-a	gle:lemma	grafach
02737184-a	gle:lemma	imtharraingteach
02737462-a	gle:lemma	scornúil
02737773-a	gle:lemma	armónach
02738092-a	gle:lemma	armónach
02738347-a	gle:lemma	armónach
02738761-a	gle:lemma	Haváíoch
02741659-a	gle:lemma	heicsidheachúlach
02743262-a	gle:lemma	daonna
02743392-a	gle:lemma	daonna
02743392-a	gle:lemma	duineata
02743392-a	gle:lemma	duiniúil
02745204-a	gle:lemma	hiopnóiseach
02745285-a	gle:lemma	idéalaíoch
02745454-a	gle:lemma	idéagrafach
02745556-a	gle:lemma	idé-eolaíoch
02747037-a	gle:lemma	impiriúil
02747467-a	gle:lemma	impriseanaíoch
02748217-a	gle:lemma	corbach
02748217-a	gle:lemma	colach
02748422-a	gle:lemma	ionduchtach
02748636-a	gle:lemma	tionsclaíoch
02748953-a	gle:lemma	infeireach
02749779-a	gle:lemma	institiúideach
02750484-a	gle:lemma	oileánach
02750484-a	gle:lemma	inseach
02750753-a	gle:lemma	ianach
02750949-a	gle:lemma	Iónach
02751059-a	gle:lemma	Iónach
02753479-a	gle:lemma	Iúrasach
02754013-a	gle:lemma	luaidhe
02754013-a	gle:lemma	luaidhiúil
02754097-a	gle:lemma	reachtúil
02754097-a	gle:lemma	dlíthiúil
02754418-a	gle:lemma	liopach
02754840-a	gle:lemma	sobalach
02755191-a	gle:lemma	léagúmach
02755191-a	gle:lemma	pischineálach
02755302-a	gle:lemma	leonta
02755773-a	gle:lemma	lilíoch
02758329-a	gle:lemma	macarónach
02758501-a	gle:lemma	maicreacnamaíoch
02759911-a	gle:lemma	mineach
02759911-a	gle:lemma	plúrach
02761456-a	gle:lemma	Meirvínseach
02763685-a	gle:lemma	meirdrí
02763825-a	gle:lemma	fadlíneach
02764379-a	gle:lemma	paraimíleatach
02765191-a	gle:lemma	dearmadach
02767702-a	gle:lemma	cabhlaigh
02767873-a	gle:lemma	Nasarthach
02768612-a	gle:lemma	Neastórach
02768741-a	gle:lemma	Nua-Chaladónach
02769464-a	gle:lemma	ainmneach
02770630-a	gle:lemma	boltanach
02771080-a	gle:lemma	brionglóideach
02771329-a	gle:lemma	inseirbhíse
02774412-a	gle:lemma	parlaiminteach
02774924-a	gle:lemma	cáscúil
02775600-a	gle:lemma	móinteach
02775935-a	gle:lemma	airgeadúil
02776932-a	gle:lemma	Féiníceach
02777687-a	gle:lemma	fótaisintéiseach
02778669-a	gle:lemma	pláinéadach
02779655-a	gle:lemma	ar leathscáil
02779775-a	gle:lemma	fisiceach
02779775-a	gle:lemma	nádúrtha
02779775-a	gle:lemma	ábhartha
02780094-a	gle:lemma	pláinéadach
02780356-a	gle:lemma	eachtardhomhanda
02780681-a	gle:lemma	Platónach
02781248-a	gle:lemma	maoinlathach
02782368-a	gle:lemma	searmanasach
02782368-a	gle:lemma	foirmiúil
02782368-a	gle:lemma	nósúil
02783086-a	gle:lemma	pragmatach
02784874-a	gle:lemma	ollúnta
02785280-a	gle:lemma	próstatach
02785875-a	gle:lemma	cúigeach
02786316-a	gle:lemma	chomh bréan le pluais an mhadra rua
02786316-a	gle:lemma	bréan
02786316-a	gle:lemma	lofa
02786474-a	gle:lemma	confach
02787074-a	gle:lemma	réasúnaíoch
02788780-a	gle:lemma	Róidéiseach
02789152-a	gle:lemma	rómánsach
02789152-a	gle:lemma	fileata
02789152-a	gle:lemma	finscéalach
02789921-a	gle:lemma	athchogantach
02790223-a	gle:lemma	talmhaíoch
02791059-a	gle:lemma	Saibíneach
02792425-a	gle:lemma	corrshleasach
02792425-a	gle:lemma	scailéanach
02792790-a	gle:lemma	stáitsiúil
02792904-a	gle:lemma	scolaíoch
02793095-a	gle:lemma	scolaíoch
02793274-a	gle:lemma	eolaíoch
02794124-a	gle:lemma	rúnaíochta
02795490-a	gle:lemma	féinriartha
02796043-a	gle:lemma	seimiotach
02796855-a	gle:lemma	tuamúil
02797409-a	gle:lemma	réaltach
02797551-a	gle:lemma	Saíceach
02798371-a	gle:lemma	sóisialta
02798371-a	gle:lemma	sochaíoch
02799017-a	gle:lemma	grianda
02799174-a	gle:lemma	sochapatach
02799798-a	gle:lemma	fiarshúileach
02800133-a	gle:lemma	speictreach
02800690-a	gle:lemma	sféarúil
02801157-a	gle:lemma	liathánach
02801750-a	gle:lemma	spórtúil
02801750-a	gle:lemma	cluicheach
02802577-a	gle:lemma	stánúil
02802577-a	gle:lemma	stánach
02802849-a	gle:lemma	reachtúil
02802977-a	gle:lemma	réaltach
02803151-a	gle:lemma	idir-réaltach
02804591-a	gle:lemma	bruachbhailteach
02804591-a	gle:lemma	fo-bhailteach
02804591-a	gle:lemma	fo-uirbeach
02805149-a	gle:lemma	ruibhiúil
02805149-a	gle:lemma	sulfarúil
02805332-a	gle:lemma	Suiméarach
02805491-a	gle:lemma	dromchlach
02805491-a	gle:lemma	éadomhain
02806262-a	gle:lemma	inbhuanaithe
02806262-a	gle:lemma	inchothaithe
02806262-a	gle:lemma	inmharthana
02806566-a	gle:lemma	siollach
02806722-a	gle:lemma	siollach
02806908-a	gle:lemma	siombalach
02807164-a	gle:lemma	siombalach
02807164-a	gle:lemma	samhaltach
02808381-a	gle:lemma	sionoptach
02808831-a	gle:lemma	tadhlaíoch
02809011-a	gle:lemma	Tasmánach
02809693-a	gle:lemma	teicneolaíoch
02809693-a	gle:lemma	teicniúil
02810883-a	gle:lemma	aimseartha
02812483-a	gle:lemma	críochach
02812483-a	gle:lemma	dúichíoch
02812483-a	gle:lemma	ceantrach
02812698-a	gle:lemma	sliogánach
02813316-a	gle:lemma	amharclannach
02813438-a	gle:lemma	Téibeach
02813558-a	gle:lemma	Téibeach
02813681-a	gle:lemma	téamach
02814353-a	gle:lemma	te
02814353-a	gle:lemma	teirmeach
02814454-a	gle:lemma	teirmeach
02815242-a	gle:lemma	taoidmhear
02815362-a	gle:lemma	srathach
02816664-a	gle:lemma	tonach
02816889-a	gle:lemma	crapthach
02817534-a	gle:lemma	toipeolaíoch
02820154-a	gle:lemma	Aonaíoch
02823725-a	gle:lemma	briathartha
02825356-a	gle:lemma	guthach
02825534-a	gle:lemma	guthach
02825771-a	gle:lemma	ionstraimeach
02826702-a	gle:lemma	leictreach
02826878-a	gle:lemma	leictreach
02827161-a	gle:lemma	Voltach
02827951-a	gle:lemma	hidrileictreach
02828565-a	gle:lemma	scáineach
02828803-a	gle:lemma	isiméadrach
02828918-a	gle:lemma	iseamorfach
02829423-a	gle:lemma	achtúil
02829423-a	gle:lemma	reachtach
02829566-a	gle:lemma	reachtach
02829712-a	gle:lemma	lobhrach
02829827-a	gle:lemma	teangúil
02829827-a	gle:lemma	teangach
02830502-a	gle:lemma	liteartha
02831032-a	gle:lemma	limfeach
02831737-a	gle:lemma	atmaisféarach
02831980-a	gle:lemma	amfaibiach
02831980-a	gle:lemma	débheathach
02831980-a	gle:lemma	loscánta
02832459-a	gle:lemma	péistiúil
02833545-a	gle:lemma	baictéarach
02834341-a	gle:lemma	ceathairuilleach
02834731-a	gle:lemma	cúigshleasach
02834863-a	gle:lemma	ochtagánach
02835655-a	gle:lemma	iarmharach
02838593-a	gle:lemma	fótagrafach
02838593-a	gle:lemma	grianghrafach
02838895-a	gle:lemma	aeroibrithe
02838895-a	gle:lemma	neomatach
02839358-a	gle:lemma	feimineach
02839696-a	gle:lemma	proifisiúnta
02839696-a	gle:lemma	gairmiúil
02839866-a	gle:lemma	sionnachúil
02839866-a	gle:lemma	glic
02839866-a	gle:lemma	cleasach
02840479-a	gle:lemma	gairmiúil
02841067-a	gle:lemma	spásúil
02842043-a	gle:lemma	séimeantach
02842186-a	gle:lemma	buaibheach
02842186-a	gle:lemma	damhaí
02842446-a	gle:lemma	teangeolaíoch
02842446-a	gle:lemma	teangúil
02842446-a	gle:lemma	teangach
02843718-a	gle:lemma	cairdiach
02843960-a	gle:lemma	Cugasach
02844729-a	gle:lemma	cónach
02844729-a	gle:lemma	cónúil
02844729-a	gle:lemma	coirceogach
02847208-a	gle:lemma	Dórach
02847371-a	gle:lemma	Dórach
02847620-a	gle:lemma	bláthach
02847895-a	gle:lemma	fioscach
02847895-a	gle:lemma	airgeadúil
02848389-a	gle:lemma	iontaobhach
02848659-a	gle:lemma	cáblach
02848788-a	gle:lemma	lachtach
02852921-a	gle:lemma	pósta
02854014-a	gle:lemma	fíniúnach
02854351-a	gle:lemma	ailgéabrach
02854522-a	gle:lemma	bíobalta
02854522-a	gle:lemma	scrioptúrtha
02858232-a	gle:lemma	fealsúnach
02859222-a	gle:lemma	dlíthíoch
02859222-a	gle:lemma	dlíthiúil
02859501-a	gle:lemma	aspalda
02859709-a	gle:lemma	feiniméanach
02860390-a	gle:lemma	uchtach
02860565-a	gle:lemma	tréadach
02861207-a	gle:lemma	galareolaíoch
02861618-a	gle:lemma	pictiúrtha
02861618-a	gle:lemma	maisithe
02861860-a	gle:lemma	optúil
02861998-a	gle:lemma	áinsíoch
02861998-a	gle:lemma	cuspóireach
02862252-a	gle:lemma	ginideach
02862252-a	gle:lemma	sealbhach
02862445-a	gle:lemma	núicléach
02862630-a	gle:lemma	eithneach
02862630-a	gle:lemma	núicléach
02863248-a	gle:lemma	misteach
02864552-a	gle:lemma	módúil
02865173-a	gle:lemma	ceannchathartha
02865173-a	gle:lemma	uirbeach
02865173-a	gle:lemma	cathrach
02865316-a	gle:lemma	caorthineach
02865316-a	gle:lemma	dreigeach
02865480-a	gle:lemma	meitéareolaíoch
02865480-a	gle:lemma	atmaisféarach
02865815-a	gle:lemma	meitifisiciúil
02866279-a	gle:lemma	bíchearbach
02866449-a	gle:lemma	beo
02866449-a	gle:lemma	aigeanta
02867243-a	gle:lemma	meisiasach
02868327-a	gle:lemma	aireachtálach
02868490-a	gle:lemma	fuaimiúil
02868705-a	gle:lemma	éistitheach
02868917-a	gle:lemma	blasta
02869438-a	gle:lemma	ochtnártha
02869564-a	gle:lemma	optach
02869564-a	gle:lemma	optúil
02869564-a	gle:lemma	radharcach
02869824-a	gle:lemma	optach
02869824-a	gle:lemma	optúil
02870179-a	gle:lemma	logallach
02870664-a	gle:lemma	ainglí
02871061-a	gle:lemma	éitreach
02871696-a	gle:lemma	paróisteach
02871859-a	gle:lemma	réigiúnach
02872266-a	gle:lemma	déshúileach
02872777-a	gle:lemma	ilchultúrtha
02873360-a	gle:lemma	tarchéimniúil
02873360-a	gle:lemma	tarchéimnitheach
02873655-a	gle:lemma	scigaithriseach
02873812-a	gle:lemma	soithíoch
02873812-a	gle:lemma	feadánach
02874131-a	gle:lemma	cardashoithíoch
02874283-a	gle:lemma	córúil
02874877-a	gle:lemma	cumannach
02875283-a	gle:lemma	Marxach
02875500-a	gle:lemma	Boilséiveach
02876937-a	gle:lemma	fochraicneach
02876937-a	gle:lemma	hipideirmeach
02879274-a	gle:lemma	míosta
02879639-a	gle:lemma	pápach
02880077-a	gle:lemma	púbasach
02880202-a	gle:lemma	víreasach
02880558-a	gle:lemma	comhréireach
02881439-a	gle:lemma	fócasach
02881568-a	gle:lemma	ginitiúil
02881568-a	gle:lemma	veinéireach
02881889-a	gle:lemma	féilíneach
02881889-a	gle:lemma	catúil
02882571-a	gle:lemma	matánach
02883600-a	gle:lemma	duánach
02884620-a	gle:lemma	adamhach
02885530-a	gle:lemma	cliniciúil
02886091-a	gle:lemma	ilchríochach
02886091-a	gle:lemma	mór-roinneach
02889747-a	gle:lemma	muirí
02890217-a	gle:lemma	aigéanach
02890704-a	gle:lemma	inchuisle
02890704-a	gle:lemma	infhéitheach
02891565-a	gle:lemma	míoleolaíoch
02891565-a	gle:lemma	zó-eolaíoch
02892981-a	gle:lemma	sóisearach
02892981-a	gle:lemma	óigeanta
02892981-a	gle:lemma	mionaoiseach
02892981-a	gle:lemma	ógánach
02893828-a	gle:lemma	cinéiteach
02893995-a	gle:lemma	mamach
02894120-a	gle:lemma	néarógach
02894120-a	gle:lemma	néarach
02894592-a	gle:lemma	ceirde
02894742-a	gle:lemma	peilbheach
02895045-a	gle:lemma	tréadach
02895269-a	gle:lemma	máisiúnach
02896018-a	gle:lemma	cuimhneolaíoch
02896384-a	gle:lemma	dealbhach
02896790-a	gle:lemma	cáipéiseach
02896790-a	gle:lemma	doiciméadach
02897041-a	gle:lemma	iambach
02897336-a	gle:lemma	struchtúrach
02897336-a	gle:lemma	imchruthach
02897336-a	gle:lemma	déanmhasach
02898277-a	gle:lemma	eagraíochtúil
02898585-a	gle:lemma	cognaíoch
02899113-a	gle:lemma	fíorasach
02899487-a	gle:lemma	eaglasta
02899667-a	gle:lemma	sagartúil
02900701-a	gle:lemma	móilíneach
02902532-a	gle:lemma	iseatópach
02903594-a	gle:lemma	múcasach
02903594-a	gle:lemma	smugach
02904076-a	gle:lemma	riarthach
02904224-a	gle:lemma	bainisteoireach
02904373-a	gle:lemma	maorach
02904519-a	gle:lemma	néarógach
02904519-a	gle:lemma	néarach
02904692-a	gle:lemma	Laidineach
02905152-a	gle:lemma	úrach
02905152-a	gle:lemma	créúil
02905152-a	gle:lemma	talmhaí
02905486-a	gle:lemma	prásach
02905592-a	gle:lemma	geolaíoch
02905795-a	gle:lemma	síceolaíoch
02906207-a	gle:lemma	socheolaíoch
02906352-a	gle:lemma	déimeagrafach
02906479-a	gle:lemma	éiceolaíoch
02906779-a	gle:lemma	éiceolaíoch
02907001-a	gle:lemma	diaga
02907657-a	gle:lemma	lúthchleasach
02907936-a	gle:lemma	geopholaitiúil
02908526-a	gle:lemma	peipteach
02909169-a	gle:lemma	difreálach
02909953-a	gle:lemma	ortagrafach
02910075-a	gle:lemma	teileagrafach
02910249-a	gle:lemma	clóghrafach
02910507-a	gle:lemma	astralaíoch
02910645-a	gle:lemma	siollógach
02911347-a	gle:lemma	paraiméadrach
02911628-a	gle:lemma	staitistiúil
02912384-a	gle:lemma	ceoldrámach
02912519-a	gle:lemma	triantánúil
02913005-a	gle:lemma	síciatrach
02914214-a	gle:lemma	teiripeach
02915056-a	gle:lemma	inchríneach
02915056-a	gle:lemma	hormónach
02916540-a	gle:lemma	geiriatrach
02916731-a	gle:lemma	geiriatrach
02918845-a	gle:lemma	micreascópach
02919595-a	gle:lemma	tí
02920465-a	gle:lemma	ointeolaíoch
02920770-a	gle:lemma	faisisteach
02920952-a	gle:lemma	Caitliceach
02921109-a	gle:lemma	Angla-Caitliceach
02921200-a	gle:lemma	Angla-Indiach
02921326-a	gle:lemma	Rómhánach
02921570-a	gle:lemma	Rómhánach
02921754-a	gle:lemma	Caitliceach
02921754-a	gle:lemma	pápánta
02922087-a	gle:lemma	rómhánach
02922087-a	gle:lemma	Rómhánach
02922264-a	gle:lemma	Giúdach
02923006-a	gle:lemma	soiscéalach
02923511-a	gle:lemma	Ioslamach
02923511-a	gle:lemma	Moslamach
02923746-a	gle:lemma	Hiondúch
02924103-a	gle:lemma	Búdaíoch
02925880-a	gle:lemma	téacsach
02926189-a	gle:lemma	maighnéadach
02926189-a	gle:lemma	adhmainteach
02926321-a	gle:lemma	leictreamaighnéadach
02926859-a	gle:lemma	ribeach
02927049-a	gle:lemma	gairneoireach
02927049-a	gle:lemma	gortóireach
02927170-a	gle:lemma	ceirbheacsach
02927304-a	gle:lemma	Meiriceánach
02927513-a	gle:lemma	Meiriceánach
02927513-a	gle:lemma	Poncánach
02928067-a	gle:lemma	Indiach-Mheiriceánach
02928348-a	gle:lemma	Indiach
02928729-a	gle:lemma	Meiriceánach Theas
02928927-a	gle:lemma	Afracach Theas
02929072-a	gle:lemma	asamtóiteach
02929501-a	gle:lemma	teochreasach
02929501-a	gle:lemma	trópaiceach
02929902-a	gle:lemma	cóimheasta
02930084-a	gle:lemma	éagóimheasta
02931097-a	gle:lemma	íolach
02931228-a	gle:lemma	sacraimintiúil
02931827-a	gle:lemma	oíchí
02933305-a	gle:lemma	magarlach
02933427-a	gle:lemma	reicteach
02934067-a	gle:lemma	craobhach
02934595-a	gle:lemma	bolgach
02934745-a	gle:lemma	hormónach
02935116-a	gle:lemma	scamhógach
02935531-a	gle:lemma	stéigeach
02935914-a	gle:lemma	craicneach
02936236-a	gle:lemma	dobhriathartha
02937877-a	gle:lemma	matamaiticiúil
02938237-a	gle:lemma	rúnach
02938855-a	gle:lemma	reitriciúil
02939100-a	gle:lemma	teicteonach
02939273-a	gle:lemma	bruachánach
02939543-a	gle:lemma	achtúireach
02939920-a	gle:lemma	rothlach
02941791-a	gle:lemma	Afracach
02942078-a	gle:lemma	Oir-Indiach
02943152-a	gle:lemma	imshaolach
02944695-a	gle:lemma	idirthréimhseach
02944873-a	gle:lemma	trámach
02945661-a	gle:lemma	eipileipseach
02945661-a	gle:lemma	titimeach
02946222-a	gle:lemma	oideachasúil
02946222-a	gle:lemma	oideasach
02946360-a	gle:lemma	réamhstairiúil
02946508-a	gle:lemma	Atlantach
02946778-a	gle:lemma	trasatlantach
02947478-a	gle:lemma	iolraíoch
02948483-a	gle:lemma	broinceach
02948483-a	gle:lemma	broncach
02950712-a	gle:lemma	straitéiseach
02951001-a	gle:lemma	taicticiúil
02951001-a	gle:lemma	beartach
02951870-a	gle:lemma	meiteamorfach
02952276-a	gle:lemma	Críostaí
02952276-a	gle:lemma	Críostúil
02952623-a	gle:lemma	Protastúnach
02952976-a	gle:lemma	Cailvíneach
02953236-a	gle:lemma	bunúsaíoch
02954460-a	gle:lemma	Anglacánach
02954982-a	gle:lemma	Easpagóideach
02955359-a	gle:lemma	Liútarach
02955563-a	gle:lemma	Meitidisteach
02955563-a	gle:lemma	Modhach
02955563-a	gle:lemma	Veislíoch
02955807-a	gle:lemma	Mormannach
02955997-a	gle:lemma	Úinitéireach
02956138-a	gle:lemma	ceolfhoirneach
02956372-a	gle:lemma	cumarsáideach
02956881-a	gle:lemma	cróineolaíoch
02957067-a	gle:lemma	Iodálach
02957277-a	gle:lemma	Rúiseach
02957470-a	gle:lemma	Gearmánach
02957824-a	gle:lemma	Ceilteach
02957824-a	gle:lemma	Gaelach
02958127-a	gle:lemma	Teotanach
02958127-a	gle:lemma	Gearmánach
02958393-a	gle:lemma	Francach
02958577-a	gle:lemma	Spáinneach
02958715-a	gle:lemma	Ibéarach
02958845-a	gle:lemma	Lúsatánach
02959008-a	gle:lemma	Portaingéalach
02959225-a	gle:lemma	Sicileach
02959407-a	gle:lemma	Sóivéadach
02959554-a	gle:lemma	Fionlannach
02959721-a	gle:lemma	Sualannach
02959913-a	gle:lemma	Ioruach
02960131-a	gle:lemma	Lochlannach
02960339-a	gle:lemma	Danmhargach
02960508-a	gle:lemma	Beilgeach
02960687-a	gle:lemma	Dúitseach
02960687-a	gle:lemma	Ollannach
02960833-a	gle:lemma	Lucsamburgach
02960976-a	gle:lemma	Eilvéiseach
02961100-a	gle:lemma	Ostarach
02961259-a	gle:lemma	Polannach
02961397-a	gle:lemma	Polainéiseach
02961506-a	gle:lemma	Ungárach
02961506-a	gle:lemma	Maigiarach
02961689-a	gle:lemma	Seiceach
02961689-a	gle:lemma	Seicslóvacach
02962014-a	gle:lemma	Iúgslavach
02962273-a	gle:lemma	Rómánach
02962552-a	gle:lemma	Baltach
02962819-a	gle:lemma	Laitviach
